PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
2bqb	7	3	3	3	2	1	3	2	0	3	4	1	2	1	0	2	0	4	4	3
2bqc	7	3	2	2	3	1	3	3	0	3	4	2	1	1	0	2	0	4	4	4
2bqd	8	4	3	1	2	2	3	1	0	1	4	1	2	1	0	2	1	3	4	5
2bqe	8	3	3	1	2	1	3	3	0	2	4	1	1	1	0	2	0	3	4	5
2bqf	7	3	3	1	2	1	3	3	0	3	4	2	2	1	0	2	0	4	4	5
2bqg	5	4	3	1	2	1	3	1	0	3	4	2	1	1	0	2	0	5	4	3
2bqh	7	3	3	3	2	2	3	1	0	3	4	2	1	1	0	2	0	4	4	4
2bqi	5	3	3	1	2	2	3	2	0	3	4	2	2	1	0	2	0	5	4	4
2bqj	7	4	3	2	3	1	3	2	0	4	4	2	2	1	0	2	0	4	4	3
2bqk	6	4	3	2	2	2	3	2	0	3	4	1	1	1	0	2	0	4	4	4
2bql	7	3	3	2	2	2	3	2	0	3	4	1	1	1	0	2	0	4	4	4
2bqm	7	3	3	2	2	1	3	2	0	2	4	2	2	1	0	2	0	5	4	2
2bqn	7	4	3	1	3	2	3	3	0	3	4	2	1	1	0	2	0	5	4	3
2bqo	6	4	3	2	2	2	3	2	0	3	4	1	2	1	0	2	0	4	4	3
2bqq	0	4	1	2	1	1	0	2	0	3	5	1	1	3	0	3	2	0	6	3
2bqw	8	2	1	3	6	3	4	9	3	7	9	4	2	6	5	4	9	2	4	10
2bqz	3	4	2	5	3	3	1	2	3	4	5	1	1	2	0	3	3	1	5	3
2brf	2	3	0	1	1	0	2	3	1	0	11	1	0	0	2	1	5	2	1	6
2brq	7	1	0	0	1	3	0	4	0	6	2	4	0	4	0	2	1	1	1	8
2bsr	8	7	3	3	5	8	6	5	4	4	10	5	3	6	2	5	5	6	16	9
2bss	6	6	3	4	5	8	8	2	3	3	10	3	3	8	2	6	7	7	16	11
2bst	6	8	2	5	5	7	7	3	5	4	8	4	3	9	2	6	6	8	16	11
2bt2	5	2	2	2	3	10	2	1	1	3	6	4	1	8	0	6	4	2	0	2
2bta	0	0	0	1	0	4	0	0	0	0	1	0	3	0	0	0	0	0	1	0
2btb	0	0	1	3	0	5	1	0	0	0	1	0	3	0	0	0	0	0	1	0
2bub	15	12	5	10	3	11	7	12	9	17	19	6	4	11	7	26	7	12	30	13
2buj	6	7	3	5	3	4	0	3	5	10	22	2	5	2	6	3	3	3	6	9
2bva	7	3	3	6	2	8	6	2	4	9	11	3	6	3	2	5	1	0	3	15
2bvo	8	7	3	3	5	7	6	5	2	5	10	2	6	10	2	7	7	6	17	11
2bvp	10	6	3	3	4	6	6	3	3	4	9	2	6	7	3	6	5	6	18	10
2bvq	10	6	3	3	5	5	6	4	3	5	9	2	6	9	2	8	5	6	17	11
2bvr	5	4	1	3	5	2	4	10	2	10	13	4	5	4	4	5	4	4	5	10
2bvs	5	4	0	4	4	2	4	11	2	9	13	4	5	4	5	5	4	4	5	12
2bvx	5	4	1	3	4	2	4	12	2	7	15	4	5	5	4	5	4	3	5	11
2bw0	7	5	4	2	1	3	3	9	6	15	13	1	2	7	4	7	3	4	2	9
2bwg	12	4	3	8	5	1	3	13	2	14	9	9	6	9	5	6	11	1	4	18
2bwj	6	6	1	6	3	6	3	8	0	7	11	4	4	1	6	8	7	0	5	6
2bx6	6	4	4	5	5	4	7	9	1	8	7	5	1	11	3	6	5	2	1	9
2bx8	19	12	7	3	12	15	11	4	7	4	27	17	1	12	9	12	11	1	9	17
2bxa	18	13	8	5	12	14	8	3	7	3	29	18	1	12	9	11	9	1	10	21
2bxb	19	13	8	4	11	14	12	4	7	3	25	17	1	12	8	11	10	1	11	19
2bxc	17	13	6	5	11	13	12	4	7	3	27	19	1	13	8	11	9	1	9	19
2bxd	17	13	8	4	12	14	12	5	6	3	25	17	1	13	10	10	11	1	8	20
2bxe	18	13	7	5	12	13	10	4	7	3	31	18	1	11	9	11	10	1	7	21
2bxf	19	14	8	4	12	15	10	5	8	3	28	17	1	12	9	11	9	1	9	20
2bxg	18	14	7	5	12	15	12	4	7	3	27	20	1	13	11	11	10	1	10	20
2bxh	18	14	7	5	12	14	10	4	7	3	29	19	1	13	8	9	7	1	10	19
2bxi	13	13	5	10	10	14	7	3	6	5	30	13	1	12	10	10	2	1	13	16
2bxk	14	12	5	11	11	15	8	3	7	5	27	13	1	12	12	10	2	1	13	16
2bxl	13	15	6	10	10	12	8	3	6	5	32	13	1	12	10	9	3	1	11	16
2bxm	14	13	4	11	11	14	8	3	7	5	27	14	1	12	12	11	2	1	11	16
2bxn	12	15	4	11	12	13	9	3	7	5	29	13	1	13	12	9	2	1	11	15
2bxo	16	14	4	12	11	13	9	3	6	5	31	15	1	12	10	10	3	1	12	16
2bxp	15	14	6	11	11	16	6	3	7	5	31	14	1	12	10	10	1	1	11	16
2bxq	13	13	5	9	11	16	8	3	6	5	30	16	1	13	10	9	3	1	11	16
2bxt	5	4	0	4	4	3	4	9	2	8	13	5	5	4	4	5	4	4	5	11
2bxu	5	5	0	4	4	2	4	11	2	9	15	4	5	4	4	6	4	4	5	11
2bxv	10	4	4	2	0	4	3	17	1	9	17	2	1	6	8	6	3	1	2	19
2bxw	2	4	2	0	0	2	1	2	1	5	9	3	1	3	2	3	5	2	5	7
2bye	2	3	1	0	0	8	5	4	2	6	6	4	3	6	4	2	4	1	1	5
2byf	5	1	1	6	0	5	6	1	1	3	7	6	0	4	4	3	8	1	1	9
2byj	11	5	2	5	2	7	2	12	1	10	15	8	5	8	6	8	9	2	7	10
2byl	12	7	2	3	2	7	1	10	1	9	14	8	5	9	6	8	9	2	7	11
2bz6	7	6	1	2	7	1	5	11	5	9	15	2	1	3	7	8	6	4	7	17
2bzg	5	3	2	4	3	4	2	4	2	4	9	6	0	9	1	1	1	4	2	6
2bzh	4	3	1	7	1	4	2	6	1	10	17	5	2	7	2	3	1	3	3	11
2bzi	4	3	2	6	2	4	2	5	1	9	15	4	3	6	3	3	1	2	2	11
2bzj	3	3	1	6	1	4	1	5	1	10	17	4	2	6	2	3	0	3	2	10
2bzk	3	3	1	6	2	7	1	6	1	10	16	4	2	8	2	6	1	3	2	10
2bzl	3	5	3	1	2	7	7	4	3	10	12	2	4	5	2	3	5	5	7	11
2bzm	1	5	3	3	4	6	3	4	2	3	6	5	0	0	4	2	4	2	3	2
2bzs	4	4	4	2	2	6	4	5	3	3	10	1	1	12	6	4	5	3	5	5
2bzx	3	1	0	1	0	3	1	1	0	0	2	3	1	2	2	0	1	1	0	5
2bzy	5	1	0	1	1	0	1	0	0	3	2	1	1	2	3	0	0	1	0	3
2bzz	4	4	3	3	1	1	6	0	3	5	3	1	3	4	4	0	5	2	1	3
2c01	4	3	5	3	1	1	4	0	3	4	3	1	2	2	3	0	4	2	1	3
2c02	5	4	3	3	1	1	5	0	3	4	3	1	3	3	3	0	5	2	2	4
2c05	5	3	3	3	1	1	5	0	3	5	3	1	1	2	3	0	5	2	1	4
2c0c	9	2	4	3	1	8	2	16	1	8	11	2	4	8	2	11	7	0	7	18
2c0j	3	3	0	0	1	3	1	6	1	0	12	2	3	8	0	2	2	1	0	7
2c0l	12	7	11	4	3	7	5	7	3	4	22	3	3	6	3	9	4	1	5	7
2c0m	8	7	10	1	1	10	5	9	1	5	21	2	3	2	4	8	4	2	5	3
2c0y	9	6	3	2	1	5	2	12	4	3	11	5	4	7	4	8	3	6	7	13
2c10	16	10	7	5	0	9	11	10	8	5	14	5	6	11	11	12	9	6	7	11
2c11	20	14	10	9	0	12	13	17	10	8	26	7	8	18	18	13	16	8	12	16
2c2n	11	5	3	2	3	7	7	12	4	3	16	2	4	9	4	10	3	1	4	13
2c2z	3	2	3	4	6	0	3	6	3	7	8	4	1	8	3	3	4	1	6	2
2c30	4	3	0	4	3	6	1	3	3	9	14	5	9	4	1	6	1	3	3	16
2c3i	4	3	1	6	3	6	1	6	1	10	16	5	3	7	3	3	1	3	2	9
2c46	0	7	3	4	3	4	0	4	4	2	6	3	2	4	7	1	4	2	2	0
2c47	5	9	3	6	0	9	3	12	4	7	20	10	3	7	7	3	5	1	7	4
2c4f	9	12	7	7	9	8	7	12	2	13	26	6	1	14	7	12	14	9	10	23
2c5d	7	8	4	5	4	7	3	7	2	6	14	4	3	6	6	9	7	3	1	12
2c5l	3	5	0	7	1	6	7	1	1	10	12	6	0	2	2	3	5	1	5	14
2c6c	18	14	14	10	2	9	5	22	5	14	23	7	5	16	9	12	7	6	13	23
2c6f	18	7	6	9	1	9	14	7	8	6	25	5	5	17	7	14	8	11	15	14
2c6g	20	14	14	11	2	10	5	21	7	12	20	7	4	16	9	12	6	5	13	23
2c6n	17	9	7	10	1	8	12	6	10	6	24	5	4	15	6	14	7	9	13	14
2c6p	19	13	12	12	1	10	4	23	7	12	23	7	4	15	10	12	6	5	14	21
2c6u	1	2	1	1	3	3	1	2	2	3	6	4	3	3	0	2	4	3	4	2
2c6y	3	1	3	0	0	0	4	1	2	7	5	1	1	3	0	3	2	2	4	1
2c7a	2	4	1	0	4	0	0	2	1	0	1	4	0	2	1	2	1	0	2	1
2c7h	2	2	3	2	1	0	2	1	1	5	5	4	1	2	0	2	1	0	3	4
2c7u	6	9	1	5	2	4	8	5	5	5	9	5	3	9	7	8	11	4	12	11
2c7w	1	3	0	1	1	3	2	1	2	1	3	0	2	0	3	3	3	0	0	7
2c8i	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2c8w	5	4	0	3	4	2	4	10	1	9	12	5	5	4	4	5	4	4	5	10
2c8x	5	4	0	3	5	2	4	9	1	10	13	3	6	4	4	4	4	4	5	11
2c8y	5	3	1	3	5	2	4	10	1	9	13	4	5	4	4	5	4	4	5	11
2c8z	5	3	0	3	4	2	4	11	1	8	15	3	6	4	4	5	4	4	5	12
2c90	5	4	0	3	4	2	5	10	1	9	13	4	5	4	5	5	4	4	6	11
2c93	5	4	0	3	4	2	4	11	1	8	16	4	5	4	4	6	4	4	4	11
2c9s	2	1	1	3	2	1	0	7	6	7	3	1	0	3	1	1	1	1	0	10
2c9u	1	1	1	3	3	1	0	8	3	7	3	2	0	3	2	1	2	1	0	10
2c9v	2	1	2	3	3	1	0	8	5	7	3	1	0	3	2	2	1	1	0	10
2c9w	1	1	1	2	1	3	4	1	2	4	5	4	0	2	3	3	4	3	4	3
2ca2	4	2	4	2	1	3	3	3	6	6	14	5	0	7	4	3	5	5	4	9
2cab	3	1	3	2	1	4	1	3	8	6	10	3	1	7	3	6	4	6	5	7
2can	12	7	3	4	3	7	2	11	2	10	14	7	5	8	6	8	10	3	7	10
2car	4	1	1	5	3	6	6	8	1	5	9	5	0	3	5	1	1	1	2	6
2cb5	10	5	9	12	1	10	5	4	6	4	13	14	6	10	8	6	5	4	5	15
2cb8	4	2	1	2	0	3	0	1	2	1	4	5	1	1	1	1	0	2	2	2
2cba	5	2	3	2	1	2	3	4	6	6	16	5	1	7	3	3	6	6	4	8
2cbb	5	1	3	2	1	2	3	4	6	5	15	4	0	6	4	3	6	6	4	8
2cbc	5	2	4	2	1	3	3	3	6	5	15	5	0	7	3	3	5	5	4	8
2cbd	5	3	3	3	1	2	3	3	6	6	16	5	0	6	3	3	5	4	4	8
2cbe	5	2	3	3	1	2	3	4	6	5	13	5	1	7	4	3	6	5	4	8
2cbl	6	4	4	3	3	4	3	3	3	10	20	7	6	11	5	6	7	3	6	5
2cbz	8	4	1	5	1	1	3	2	2	11	12	2	3	5	3	5	5	0	4	13
2cch	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2cci	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	1	0	0	0
2cdz	6	5	1	6	3	7	2	6	3	9	16	5	6	6	1	5	2	3	1	10
2ce2	3	3	2	6	2	4	3	4	2	7	9	3	1	4	2	2	3	0	7	9
2ce8	10	2	5	7	5	3	4	10	3	9	11	7	3	5	3	16	4	4	4	12
2ce9	11	3	4	7	4	3	5	11	3	10	12	8	3	5	3	16	6	4	4	11
2cef	1	1	2	0	1	1	0	1	0	0	1	2	0	0	1	1	0	1	0	2
2ceh	1	1	2	0	0	1	1	2	0	0	1	2	0	0	1	3	0	1	0	2
2ceo	8	1	5	5	0	2	4	3	4	12	19	8	7	13	5	5	7	2	5	11
2cez	1	1	2	0	1	1	1	2	0	0	1	2	0	0	1	2	0	1	0	2
2cf8	6	5	1	3	5	2	3	10	2	11	15	5	5	4	4	5	3	4	5	12
2cf9	5	5	0	2	5	2	3	11	1	8	14	4	5	4	3	5	4	4	6	10
2cfi	7	4	4	2	2	3	5	9	6	14	13	1	2	9	4	7	3	4	2	8
2cfj	1	1	1	0	1	1	1	2	0	0	1	2	0	0	1	2	0	1	0	2
2cfv	5	9	4	4	1	0	4	5	3	11	12	1	4	6	6	3	4	0	8	9
2cg5	1	2	0	1	0	2	1	1	0	0	5	0	1	0	0	2	0	0	0	4
2cg6	1	7	0	3	8	3	0	3	1	4	1	0	1	1	0	1	4	3	2	1
2cg7	1	5	1	1	6	4	0	1	2	4	2	3	2	0	1	0	3	2	4	2
2ch9	2	1	1	0	2	6	3	2	2	3	6	3	1	3	1	4	2	2	3	9
2chm	11	3	4	5	5	4	6	0	7	11	19	6	5	7	1	2	6	4	5	2
2chw	16	13	11	16	5	15	12	10	11	16	40	17	9	13	10	14	13	6	14	15
2chx	14	12	11	18	5	17	13	11	12	19	43	14	10	12	11	14	12	4	13	15
2chz	14	14	10	18	5	17	12	10	12	18	44	14	9	12	10	14	13	4	14	15
2ci8	2	1	2	3	1	5	1	1	3	2	6	3	1	4	1	5	1	0	5	2
2ci9	1	1	0	0	1	5	1	1	1	2	3	6	1	1	1	2	3	1	3	3
2cii	0	1	1	3	1	1	1	0	1	0	4	1	1	3	0	6	0	2	5	1
2cij	20	15	11	11	2	9	5	22	7	13	20	9	5	17	10	10	7	5	14	21
2cik	1	2	1	2	2	1	1	0	0	2	6	2	1	4	1	5	0	2	7	7
2cji	8	2	1	3	5	3	4	9	3	9	8	4	2	4	4	4	9	3	5	11
2cjw	7	12	3	6	0	11	4	6	1	10	11	7	2	5	0	8	6	1	4	12
2ck2	2	3	1	1	0	1	0	1	0	5	4	0	0	1	1	3	1	1	1	6
2cka	3	6	0	3	0	2	1	1	0	2	4	2	1	2	3	0	1	1	0	4
2ckc	2	1	2	3	0	1	1	1	1	2	4	4	1	2	4	3	2	1	2	6
2ckg	5	3	4	2	3	4	0	2	3	8	12	4	7	9	1	2	4	2	5	5
2ckh	6	4	5	3	3	2	3	2	3	5	9	4	6	8	3	0	5	3	5	4
2ckj	22	17	14	16	12	24	8	22	10	21	27	22	7	18	12	15	21	3	8	21
2ckn	2	5	1	0	2	4	3	1	0	2	7	0	0	1	2	1	5	2	2	6
2cko	4	6	5	3	2	14	4	5	4	7	14	4	7	10	4	8	2	3	9	5
2ckp	5	4	6	3	3	7	6	5	4	8	12	2	5	12	2	9	1	5	9	3
2ckq	7	5	5	5	3	8	5	7	4	10	18	4	7	12	3	9	0	4	10	3
2cku	1	6	1	3	8	4	1	4	2	5	2	3	2	1	1	2	8	3	3	1
2cl0	4	4	1	4	1	3	3	4	0	5	8	2	2	3	2	2	4	0	4	8
2cl6	4	4	1	5	1	4	3	5	0	6	8	3	3	3	2	5	4	0	4	10
2cl7	4	4	1	5	1	4	4	6	0	6	8	2	3	3	2	4	4	0	5	10
2clc	4	4	1	5	1	3	3	6	0	5	7	2	3	3	2	5	4	0	4	10
2cld	3	5	1	5	1	6	2	5	0	5	7	1	3	3	2	4	4	0	6	11
2clp	6	2	4	2	1	7	3	6	4	2	5	6	2	4	2	0	5	2	4	3
2clq	5	4	3	6	1	4	4	9	4	10	13	11	3	4	2	6	6	2	4	3
2clr	6	11	2	10	4	7	8	5	6	4	10	4	3	8	4	9	7	3	10	11
2cn0	6	4	1	3	5	2	3	10	1	10	15	5	5	4	4	5	3	5	5	12
2cn5	4	4	3	6	5	8	2	5	3	14	18	8	4	4	1	3	5	1	2	6
2cn8	3	2	3	7	4	7	1	3	2	12	20	9	3	4	1	2	5	1	5	8
2cnj	6	4	3	1	4	3	1	6	2	3	9	5	2	4	4	8	3	1	3	7
2co8	4	2	1	1	5	2	3	9	6	0	4	0	0	4	1	5	1	1	2	1
2coa	4	7	2	0	2	7	2	3	3	5	3	2	0	3	0	1	4	3	5	5
2cob	2	3	2	0	0	5	1	1	1	3	4	8	3	0	3	8	1	0	3	4
2coc	4	2	0	0	2	1	4	7	3	2	11	2	0	0	3	11	1	6	1	3
2cod	2	6	3	2	0	2	3	8	0	6	6	8	1	4	2	10	2	1	2	5
2cof	1	5	2	1	1	5	0	3	2	1	12	1	1	2	1	9	1	3	3	4
2cok	1	1	1	0	1	2	0	6	1	5	8	6	2	2	2	10	2	0	0	7
2com	4	4	3	1	1	4	4	8	3	3	12	2	1	5	5	11	6	1	1	3
2coo	4	3	3	1	0	3	2	6	1	4	5	4	1	0	1	6	1	0	1	3
2cot	1	7	0	3	4	3	3	7	7	2	2	4	0	2	2	10	1	1	2	1
2cow	4	6	1	2	0	5	1	9	1	1	5	0	0	1	1	7	2	2	1	10
2coy	5	7	1	1	0	2	4	12	3	4	2	3	2	3	3	15	3	1	3	11
2coz	3	2	3	3	0	8	4	12	2	5	5	2	0	6	5	11	2	1	1	6
2cp5	6	3	1	2	1	7	3	14	0	5	7	10	2	6	9	17	10	2	0	8
2cp6	13	8	3	2	1	7	0	16	1	5	11	11	2	4	8	29	13	1	1	11
2cp8	2	2	2	1	0	2	2	1	2	1	7	2	2	2	0	0	1	0	1	2
2cp9	4	1	1	1	2	3	1	4	1	1	6	6	0	1	1	4	2	2	1	1
2cpc	4	6	0	2	2	7	2	3	0	4	8	1	0	1	2	7	6	2	2	12
2cpd	6	3	2	4	0	4	0	4	1	5	4	7	1	3	2	5	1	0	2	7
2cpm	1	2	1	2	0	3	3	4	1	5	3	7	2	7	2	8	1	0	1	3
2cpr	7	4	1	2	2	6	5	7	2	5	11	8	3	3	4	8	2	1	3	4
2cpu	10	13	8	9	2	6	5	13	7	8	11	3	3	12	6	11	5	7	9	18
2cq2	5	3	3	2	1	4	1	5	2	2	13	1	1	2	1	5	5	1	4	7
2cq4	4	8	2	4	2	4	2	7	0	8	6	4	1	4	5	13	2	0	1	9
2cq7	1	0	2	2	5	2	1	5	0	0	5	4	0	0	1	9	1	0	0	0
2cq8	5	5	0	5	0	5	2	5	0	2	9	3	1	5	0	9	2	1	0	8
2cqd	7	5	1	4	1	2	2	9	1	4	5	4	2	4	3	11	8	0	4	6
2cqe	3	3	3	5	6	9	0	5	3	2	7	8	2	3	4	6	3	0	3	1
2cqg	0	3	1	2	2	1	5	6	1	2	6	6	2	5	2	10	2	0	1	8
2cqv	5	3	1	1	1	4	4	7	2	3	6	2	2	2	6	5	5	1	1	6
2cqy	6	3	2	5	0	6	0	11	0	7	4	7	2	3	4	8	2	1	1	4
2cr3	1	3	1	3	2	4	1	6	1	2	8	0	0	2	2	7	4	1	2	6
2cr4	0	3	1	2	2	6	0	5	3	2	9	1	1	4	3	7	2	1	6	10
2cr6	3	6	1	1	1	5	2	8	3	3	9	2	0	3	2	6	4	1	3	7
2cr8	1	3	1	2	3	3	1	4	1	0	2	4	0	2	2	12	2	2	2	0
2cr9	6	2	3	1	0	7	1	7	4	3	10	11	2	5	2	10	4	3	5	3
2crc	1	2	1	0	2	1	2	5	0	1	0	1	0	1	7	3	1	1	2	1
2cre	3	3	1	2	1	3	2	3	1	2	10	1	0	1	3	3	1	2	1	1
2crh	5	5	0	2	1	5	4	6	2	7	9	8	2	5	5	11	5	1	3	3
2crl	5	2	2	3	0	4	6	12	2	0	8	2	2	1	1	12	3	0	0	10
2crm	1	3	1	2	1	5	1	5	1	4	5	5	2	1	3	8	2	2	4	8
2crn	6	0	0	0	0	2	0	2	2	0	8	1	1	1	2	4	3	1	0	1
2crr	8	5	5	5	4	4	3	6	1	6	7	5	2	1	3	9	1	3	4	3
2crw	4	5	3	1	1	1	4	6	2	5	8	4	1	4	2	12	3	4	3	4
2cry	3	1	1	2	2	6	4	2	1	11	3	3	0	1	2	7	9	3	2	3
2crz	1	6	0	1	4	6	3	4	0	2	4	2	1	3	8	6	1	1	2	4
2cs0	2	3	0	3	2	3	4	7	5	4	8	4	2	4	5	9	1	1	2	4
2cs1	4	1	0	3	0	3	4	5	1	4	4	6	3	1	3	11	2	1	2	1
2cs2	5	5	1	6	1	6	3	12	1	2	8	13	2	4	5	11	1	1	2	7
2cs3	2	2	1	1	5	3	2	5	2	3	2	2	1	4	6	9	2	1	1	3
2cs5	1	4	5	4	1	3	2	11	2	5	8	2	3	2	4	8	0	0	1	12
2csa	1	1	1	0	0	3	0	1	1	0	0	0	0	1	1	4	3	0	0	1
2csf	5	4	5	1	2	4	3	6	0	6	6	3	1	2	1	7	1	2	2	3
2cso	5	1	4	3	2	2	2	7	1	3	7	2	1	6	3	11	2	1	4	4
2css	3	3	2	2	0	5	1	7	1	6	6	5	0	1	3	6	1	2	0	8
2csv	2	2	0	2	5	5	3	4	1	1	3	4	2	2	3	6	4	0	1	2
2csy	3	3	2	1	7	2	2	4	2	3	2	2	1	3	4	8	1	0	2	2
2csz	2	7	2	1	7	2	2	5	2	1	5	4	0	0	1	7	3	1	0	2
2ct0	1	2	1	1	6	2	2	4	4	4	3	2	1	1	5	7	1	1	1	1
2ct1	3	2	0	1	2	1	2	7	6	2	2	4	2	2	3	9	5	0	2	2
2ct2	1	2	1	1	5	2	1	5	1	3	9	3	0	2	4	7	4	0	0	3
2ct3	2	5	1	4	0	2	1	6	0	0	2	1	0	2	2	4	3	1	4	6
2ct4	2	4	0	3	1	5	0	6	1	2	3	2	2	0	0	2	2	1	1	4
2cte	5	2	1	3	0	3	2	4	2	8	5	6	0	0	2	6	4	0	0	3
2ctf	4	0	2	3	0	9	4	7	2	6	4	3	2	1	2	9	4	0	1	7
2ctj	2	1	0	2	1	5	3	5	4	7	6	5	1	1	2	11	2	0	0	7
2ctk	5	5	1	3	0	5	1	5	2	6	6	4	2	2	4	4	2	0	0	8
2ctl	3	5	2	1	0	5	4	8	1	9	3	2	1	2	1	9	4	0	1	5
2ctm	2	3	2	5	1	6	1	4	2	6	4	2	2	2	2	3	2	0	0	7
2ctq	4	4	3	4	2	7	3	5	0	3	7	4	1	3	1	9	5	0	4	1
2ctt	4	5	4	0	8	5	3	16	1	1	1	4	3	2	3	11	6	0	1	4
2cu1	2	5	1	5	0	4	1	5	2	2	11	5	1	3	4	7	2	0	1	6
2cu7	1	2	2	1	1	5	4	4	0	3	5	5	0	2	1	5	4	2	3	2
2cub	1	2	2	3	1	4	1	9	1	1	5	2	2	2	4	8	1	3	3	6
2cue	5	9	0	0	0	5	4	3	1	3	4	4	0	2	1	4	0	2	0	0
2cuf	4	6	4	0	2	3	1	6	0	3	2	3	1	3	2	9	2	2	3	4
2cuh	7	3	1	3	0	3	3	4	2	2	10	2	0	1	6	4	7	1	3	5
2cui	2	5	1	0	0	1	1	3	1	1	14	1	1	2	3	7	6	1	2	4
2cum	4	3	0	0	0	3	3	4	1	3	10	1	1	2	5	11	5	1	1	2
2cup	5	3	3	5	9	4	1	5	3	2	3	10	0	4	3	4	4	2	2	6
2cuq	2	4	0	3	6	2	4	6	1	0	3	1	0	1	4	6	3	1	3	2
2cur	4	0	0	2	4	0	1	4	1	2	1	2	0	3	1	5	4	1	4	4
2cvd	5	6	0	5	1	2	3	1	1	6	9	3	2	4	1	3	5	3	3	4
2cw6	5	1	3	1	1	4	2	6	1	2	10	4	2	1	2	4	4	0	1	6
2cw9	4	2	2	5	1	3	2	3	1	6	14	2	0	5	1	4	3	3	1	4
2cxk	0	1	1	1	2	1	1	1	0	2	3	1	0	1	1	2	2	1	2	4
2cy7	8	5	3	3	4	2	3	5	3	11	17	1	5	11	3	6	1	3	6	11
2czh	11	5	1	4	3	6	1	5	3	10	8	0	0	2	2	4	4	2	2	7
2czi	10	6	1	3	4	6	2	6	3	10	12	0	0	4	1	4	7	1	4	11
2czk	12	6	1	4	3	5	2	7	3	8	10	0	0	4	2	3	7	1	3	11
2czy	2	0	1	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0
2d07	3	4	4	3	1	5	1	5	2	11	7	5	3	7	2	4	2	1	6	7
2d0j	6	9	2	4	1	6	2	4	1	1	11	3	0	4	3	2	8	4	3	8
2d0t	8	6	3	2	2	3	8	12	4	3	11	5	3	9	5	8	5	2	5	7
2d0u	9	6	3	3	2	4	7	11	4	3	11	5	3	10	6	8	4	2	6	6
2d11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2d1i	10	5	1	5	5	2	6	6	6	10	11	5	3	11	5	7	2	3	5	10
2d1j	8	2	1	2	5	2	4	9	3	6	9	5	2	5	5	4	8	3	4	9
2d1n	2	2	2	5	0	2	0	2	4	5	2	3	2	3	2	3	3	2	3	2
2d1x	4	2	1	4	0	1	1	3	0	1	2	0	0	2	2	1	0	2	4	0
2d26	13	3	3	6	0	5	0	5	3	11	19	7	7	19	7	6	4	1	4	11
2d31	0	1	2	0	0	2	0	0	2	0	3	1	0	3	1	3	1	2	4	0
2d39	4	3	6	4	1	4	3	6	2	1	8	5	2	7	0	5	3	6	2	6
2d3g	3	0	0	0	0	3	2	0	0	0	4	0	0	0	0	2	0	0	0	0
2d4d	1	2	2	2	2	2	1	0	2	1	3	4	0	6	1	2	1	1	5	3
2d4f	1	1	2	3	2	2	1	1	2	1	4	4	0	4	2	3	2	2	6	5
2d4h	7	6	6	4	2	7	2	8	2	8	19	9	5	3	4	11	10	3	2	11
2d5z	3	2	3	2	2	2	2	1	2	0	4	2	0	3	2	0	1	1	2	3
2d60	2	2	3	1	1	2	2	2	1	0	3	2	0	3	2	1	1	1	3	6
2d68	2	1	0	0	0	3	1	3	0	1	7	1	0	5	1	2	0	0	0	3
2d7c	0	0	1	2	0	1	2	0	0	4	1	0	0	1	0	0	0	0	1	0
2d7l	5	3	2	1	0	8	1	8	0	4	2	7	2	3	1	6	3	2	0	1
2d7m	3	3	2	2	0	1	1	5	1	8	4	2	0	2	3	6	5	0	4	4
2d7n	3	5	3	1	0	2	2	6	3	6	4	1	1	2	5	5	4	0	2	4
2d7o	7	1	2	3	2	2	0	8	0	7	3	5	1	2	5	13	8	0	3	5
2d7p	4	3	0	4	1	3	3	4	3	5	4	3	0	3	3	9	4	0	1	8
2d7q	3	0	1	2	1	2	1	8	1	5	4	2	1	2	3	9	2	0	3	6
2d82	2	1	3	5	0	5	3	0	0	3	9	4	2	4	4	1	2	2	5	4
2d86	5	3	3	4	4	3	2	4	2	4	14	3	1	6	0	5	3	2	0	5
2d87	6	3	1	4	5	2	2	3	1	2	8	1	2	8	2	3	3	3	4	6
2d88	6	2	2	3	2	2	1	4	1	4	9	3	4	4	1	8	3	2	3	4
2d89	3	3	4	1	2	3	1	3	1	5	8	5	1	5	1	7	2	2	4	4
2d8h	2	2	1	4	0	3	0	9	1	4	2	2	0	2	3	9	5	2	0	4
2d8u	1	0	1	0	5	3	0	5	2	2	2	1	1	1	3	8	2	0	1	4
2d93	2	1	2	2	1	2	3	7	0	7	7	1	4	6	2	9	2	2	2	5
2d9b	2	2	2	1	2	5	1	8	2	2	3	7	1	4	5	6	0	0	4	7
2d9c	3	3	1	3	2	3	2	7	0	5	4	3	2	4	5	10	5	1	3	7
2d9i	3	2	3	0	1	5	2	6	2	3	9	6	1	2	2	6	2	0	1	6
2d9k	1	2	0	3	4	9	1	5	4	0	5	2	0	0	1	6	3	0	1	4
