PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
2egm	1	4	0	2	4	2	2	6	1	1	3	3	0	1	1	7	2	0	0	4
2egq	3	0	3	2	4	2	3	5	3	1	1	5	0	4	0	6	0	1	4	4
2eh0	1	7	3	0	3	5	2	4	3	7	6	1	1	3	3	8	4	0	3	7
2ehe	2	4	1	2	8	5	2	5	2	1	4	0	0	4	0	8	1	0	1	0
2ehf	1	2	1	2	2	2	0	7	0	3	1	2	0	2	3	7	4	1	1	1
2eho	5	8	2	4	0	8	3	3	2	4	12	5	0	3	5	1	1	1	5	1
2ei6	6	2	1	2	5	3	4	9	3	5	8	4	2	4	3	3	7	2	4	8
2ei7	5	1	1	2	5	3	4	9	3	5	7	3	2	4	4	4	7	2	4	9
2ei8	6	2	1	3	5	2	4	9	3	6	9	4	2	5	4	4	7	2	4	9
2ej4	0	3	0	1	4	3	1	5	5	2	3	2	2	2	1	7	5	2	1	6
2ej8	0	2	0	1	2	2	1	1	1	4	7	1	1	5	2	3	4	0	1	4
2eje	4	5	2	4	0	3	1	6	0	3	3	4	1	5	3	8	2	0	2	8
2ejm	4	2	1	3	0	3	1	8	2	2	3	5	3	3	5	12	1	0	1	8
2ejr	19	10	6	7	2	11	7	16	4	10	39	8	6	10	7	8	11	4	7	19
2ejs	2	0	2	2	0	2	4	3	2	4	5	0	1	1	1	5	3	0	1	3
2ejy	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
2ekf	4	2	0	3	1	2	2	2	0	3	6	2	1	1	1	3	3	0	0	4
2ekh	3	1	1	1	0	5	3	6	0	1	3	3	1	2	4	11	2	2	4	5
2ekj	7	1	0	0	1	2	2	4	2	1	6	0	0	0	4	11	2	2	4	7
2ekk	3	1	2	0	0	2	6	2	2	0	5	0	2	0	0	2	3	0	1	1
2el4	1	1	0	0	2	0	3	6	2	1	1	3	0	1	1	10	2	0	1	1
2el5	2	2	2	1	2	3	2	6	2	1	1	2	0	1	1	9	0	0	1	0
2el6	0	3	0	0	2	2	2	4	2	0	2	3	1	1	2	8	0	0	1	1
2ela	0	7	1	1	2	2	0	1	0	3	6	0	2	5	2	6	3	0	1	2
2elb	10	7	6	8	1	11	12	3	3	5	14	6	0	7	2	12	8	2	9	4
2elm	0	1	0	0	2	0	2	3	3	1	2	3	0	0	0	7	0	0	3	1
2eln	1	0	0	2	2	0	0	3	2	1	5	4	0	0	1	5	1	0	1	1
2elo	0	1	1	0	1	0	0	3	2	2	1	3	0	1	1	8	1	0	1	0
2elp	1	2	1	2	2	0	1	2	2	1	1	2	2	2	1	3	0	0	2	0
2elq	2	1	1	0	2	1	0	2	2	0	1	4	1	1	1	5	1	0	1	0
2elr	0	0	0	1	1	0	0	4	3	0	4	5	1	1	0	5	2	0	0	0
2els	1	1	0	0	2	0	1	0	3	2	2	4	0	2	0	2	1	0	1	1
2elt	1	1	2	0	2	0	1	2	2	0	2	4	0	0	1	5	0	0	2	1
2elu	1	1	1	2	1	0	1	3	3	3	1	6	0	1	0	4	0	0	1	1
2elv	0	3	1	3	2	2	0	1	2	0	4	1	1	1	0	1	0	1	1	1
2ely	1	1	1	0	2	1	0	7	3	0	2	4	0	2	2	7	1	0	0	2
2elz	0	2	1	2	2	1	1	5	2	0	2	3	2	0	1	6	0	0	1	2
2em0	0	2	1	1	2	3	1	6	2	0	2	2	2	1	2	8	1	1	0	2
2em1	1	0	1	0	2	1	1	6	2	1	1	4	0	2	1	7	1	0	1	2
2em2	2	2	1	0	2	1	1	3	3	2	2	5	0	2	2	5	0	0	0	0
2em3	3	0	0	0	2	2	3	3	3	0	1	5	0	1	3	6	1	0	1	1
2em4	1	2	0	0	3	3	0	5	2	2	1	4	0	1	2	10	1	0	1	0
2em6	0	1	0	1	2	2	3	6	3	0	1	4	1	1	2	10	2	0	1	1
2em7	0	0	0	1	2	2	0	6	3	1	1	4	1	1	1	6	2	0	2	1
2em8	0	3	0	2	2	1	1	7	2	0	2	3	0	1	1	8	0	0	2	2
2em9	0	2	1	0	3	3	1	7	2	0	2	4	0	1	2	8	1	1	1	1
2emb	1	3	1	0	2	1	3	5	4	1	2	5	0	1	1	7	3	0	1	0
2emc	1	0	2	0	2	3	1	5	4	1	2	4	0	2	3	9	2	0	0	0
2eme	2	2	0	1	2	1	1	5	2	1	1	2	0	1	1	7	0	0	2	2
2emf	1	1	0	0	2	3	1	3	3	0	1	3	1	2	2	8	4	0	0	0
2emg	0	1	1	0	2	1	1	6	2	4	1	3	0	2	2	8	3	0	0	1
2emh	1	1	1	1	2	1	1	7	2	3	1	4	0	1	2	7	3	0	0	1
2emi	0	3	0	0	2	4	1	6	3	1	1	3	1	1	2	9	2	0	1	0
2emj	2	1	0	0	2	3	2	6	2	1	1	2	0	2	1	8	2	0	0	0
2emk	1	1	0	0	2	3	2	5	3	1	1	3	0	1	2	7	1	0	1	1
2eml	1	2	0	0	2	2	2	8	3	1	1	4	0	1	2	12	1	0	1	2
2emv	1	3	1	0	2	2	2	5	2	1	1	2	0	1	1	8	0	0	1	1
2emw	0	1	1	1	1	1	1	5	1	1	2	4	0	1	2	6	1	0	2	1
2emx	1	0	0	0	3	2	2	6	2	0	2	3	0	2	2	11	1	0	1	1
2emy	2	2	1	0	1	4	2	7	1	1	1	2	0	1	2	8	1	0	1	0
2en0	1	0	0	0	2	3	2	6	2	1	2	3	0	1	2	4	1	0	1	1
2en1	0	2	1	0	2	2	2	6	3	0	1	2	0	1	2	9	1	0	0	1
2en2	2	2	0	0	2	1	0	6	3	1	2	2	0	1	1	5	2	0	1	1
2en6	1	1	1	0	2	1	1	6	2	1	1	3	0	1	3	8	2	0	1	0
2en7	1	1	1	0	2	2	0	7	2	2	1	3	1	1	2	7	3	0	2	1
2en8	1	2	1	1	2	1	1	7	3	2	1	2	0	1	1	9	1	0	1	1
2en9	1	1	1	0	2	2	1	6	2	1	2	5	0	2	2	8	2	0	0	1
2ena	1	2	1	2	2	1	0	4	2	1	1	2	1	2	3	7	1	0	0	0
2enc	0	1	0	0	3	3	2	9	2	0	0	4	0	2	2	8	0	0	1	0
2enh	2	2	0	1	2	2	2	6	3	0	1	3	0	1	2	9	2	0	1	2
2enj	3	3	2	2	1	6	2	5	1	4	9	3	7	3	2	8	4	2	3	5
2enk	3	11	2	2	1	10	1	4	1	4	6	6	0	4	1	7	4	0	3	3
2enn	5	3	1	0	4	2	3	5	5	3	0	3	0	4	1	5	3	1	1	5
2enq	2	3	9	1	4	3	1	7	1	7	13	2	0	2	2	6	3	4	3	5
2ens	1	1	0	2	2	3	2	6	1	3	5	1	1	0	2	9	3	1	1	8
2eny	4	2	0	0	2	3	1	5	0	3	3	4	2	3	0	10	4	1	1	9
2enz	2	2	3	1	4	1	1	4	4	0	2	3	2	1	1	2	1	0	1	3
2eo1	6	4	0	0	2	5	4	3	1	0	5	1	0	2	0	7	4	1	2	7
2eo3	3	4	1	4	0	1	1	5	1	4	8	1	2	4	1	10	0	1	4	3
2eo9	4	4	3	4	2	2	4	2	0	6	6	2	0	2	6	5	7	1	2	8
2eoc	3	5	4	4	2	5	4	4	1	5	4	6	0	4	0	4	2	3	4	3
2eof	1	1	2	0	2	2	2	5	2	0	1	1	1	1	1	7	2	0	0	1
2eog	1	2	0	0	2	2	0	8	2	2	1	3	1	1	2	7	2	0	2	1
2eoh	0	2	0	0	2	3	2	6	3	1	1	5	0	1	2	9	1	0	1	1
2eoi	0	2	1	0	2	3	2	5	3	2	2	2	0	1	2	8	2	0	0	1
2eoj	0	0	1	1	3	2	3	5	2	0	1	2	0	1	2	7	1	0	1	2
2eok	1	0	0	1	2	1	2	7	2	2	1	2	0	1	1	7	1	0	1	3
2eol	1	1	0	1	2	1	2	3	2	2	1	3	0	1	1	5	2	0	1	0
2eop	0	2	1	0	2	2	2	5	3	2	1	1	0	1	1	6	1	0	0	1
2eoq	0	3	1	1	2	0	0	6	2	1	1	2	1	1	1	9	2	0	0	1
2eor	1	1	1	1	2	4	3	7	2	1	1	2	0	1	2	8	2	0	0	0
2eos	0	3	0	0	2	1	1	3	3	2	3	2	0	1	1	5	2	0	1	0
2eot	4	2	0	3	2	1	1	1	0	4	3	6	1	1	3	3	3	1	2	3
2eou	0	1	0	0	2	2	2	5	3	2	3	2	0	1	1	6	0	0	0	0
2eov	0	3	0	1	2	0	1	7	3	1	1	4	0	1	1	9	3	1	0	0
2eox	0	1	2	1	2	1	1	4	3	2	1	3	0	1	1	7	2	0	1	0
2eoy	0	2	1	0	3	3	2	6	2	1	1	5	0	2	1	7	3	0	1	1
2eoz	1	1	1	0	1	2	2	6	3	0	3	2	0	1	1	8	3	0	1	2
2ep0	0	1	0	1	1	2	1	7	2	1	1	4	0	1	3	8	3	0	1	0
2ep1	0	0	1	1	2	2	2	5	2	2	1	3	0	1	3	8	0	0	1	1
2ep2	0	0	0	0	2	1	3	5	3	2	1	2	0	1	2	8	0	0	1	1
2ep3	1	1	1	0	2	3	1	7	2	1	1	4	0	2	2	7	3	0	1	0
2ep6	2	1	3	5	1	4	2	4	1	2	12	5	1	5	5	1	2	1	2	8
2ep8	4	4	2	3	0	1	3	2	1	4	5	1	0	5	1	3	3	2	1	6
2epa	2	8	0	2	4	3	1	4	7	2	2	4	0	2	3	10	5	1	1	0
2epb	1	1	1	3	1	5	1	2	2	1	3	2	0	1	1	6	2	2	2	8
2epd	3	5	0	2	1	4	1	6	2	2	5	1	0	1	2	5	1	2	1	5
2epv	2	1	0	0	1	4	0	8	2	2	2	3	0	1	2	8	1	1	1	1
2epw	1	1	0	2	3	2	1	7	3	1	1	5	1	1	2	7	3	1	0	1
2epx	1	2	0	0	1	3	0	6	2	2	1	4	0	1	3	7	3	1	3	0
2epy	1	1	1	0	2	2	2	3	3	2	2	3	0	2	1	4	0	0	0	0
2epz	1	1	1	3	2	1	1	8	3	1	1	3	0	2	2	8	2	0	0	0
2eq4	0	1	1	0	2	3	0	7	2	0	4	5	0	1	2	9	1	0	1	0
2eqe	0	2	1	1	4	1	0	6	0	0	1	3	0	3	3	7	5	0	2	1
2eqf	1	2	3	1	5	1	3	6	1	0	0	2	1	3	1	7	0	0	2	0
2eqg	0	2	2	0	3	3	2	5	1	0	2	0	2	2	2	10	2	0	0	0
2eqk	3	4	2	0	2	3	1	3	1	3	8	3	2	0	0	2	3	2	1	7
2eqn	3	1	2	0	0	5	2	3	1	6	6	4	2	4	3	7	3	0	2	6
2eqo	4	4	1	2	1	4	3	3	1	8	9	6	1	3	2	1	2	0	2	9
2eqr	1	2	1	4	1	4	1	3	1	2	3	6	1	4	1	3	1	1	4	2
2eqw	1	2	0	0	2	4	0	5	3	2	0	1	0	2	2	8	3	0	1	1
2eqx	5	1	2	3	2	4	2	3	2	4	9	3	1	2	4	3	4	1	1	2
2erf	4	3	1	2	0	3	1	1	0	4	16	1	0	8	3	5	4	0	0	9
2erj	6	6	5	4	0	7	13	1	3	4	16	3	2	6	9	8	5	5	4	6
2es3	5	4	1	2	0	1	0	1	1	5	17	1	0	8	1	4	4	0	0	8
2esg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2esl	1	1	0	3	0	1	1	2	2	6	3	3	2	2	1	2	4	2	1	4
2esv	7	5	1	3	3	7	5	3	5	2	8	2	2	10	2	9	7	6	10	7
2etx	4	4	0	3	3	4	0	4	1	6	9	0	1	1	6	3	3	0	3	5
2eu2	3	2	3	1	1	2	2	2	5	5	11	4	0	7	2	2	5	4	4	9
2eu3	3	1	3	0	1	2	2	2	5	5	11	4	0	7	2	3	5	4	4	9
2eu9	4	4	3	4	5	7	1	3	4	12	17	5	6	10	4	2	2	2	6	7
2evw	3	4	1	4	1	3	2	5	0	5	9	2	3	3	2	3	4	0	5	10
2ew9	10	0	1	3	1	5	4	2	1	7	7	5	3	2	4	4	4	0	3	6
2exe	3	5	1	1	3	6	1	1	3	8	15	2	6	9	1	1	1	2	3	6
2exx	8	4	3	5	1	4	4	11	2	1	10	2	1	5	3	3	5	1	3	11
2eyi	5	5	1	2	1	5	5	1	3	9	8	5	3	5	2	3	4	3	3	3
2eyn	5	2	1	2	1	5	4	2	3	9	5	4	3	6	3	3	3	3	2	3
2ez7	3	0	3	1	1	3	2	2	5	5	12	4	0	7	2	3	5	4	2	7
2f0x	1	1	1	3	0	0	1	3	1	1	2	1	0	1	0	3	5	0	1	3
2f0y	4	5	4	2	0	3	4	0	5	6	5	5	1	2	1	0	3	5	7	5
2f0z	11	3	3	3	7	4	4	5	2	3	18	0	1	11	8	5	3	2	5	7
2f10	11	4	2	4	6	3	4	5	2	3	19	1	1	12	8	3	3	2	5	8
2f11	9	2	2	4	6	4	4	5	2	3	20	1	0	12	9	4	3	2	6	7
2f12	13	2	2	3	6	4	4	5	2	4	18	0	1	12	9	4	4	3	5	7
2f13	10	3	2	4	6	3	4	5	2	3	20	1	0	12	9	4	3	2	6	7
2f14	2	1	3	0	1	3	3	2	5	5	11	4	0	7	2	3	5	4	4	9
2f1g	5	2	4	3	1	4	2	5	2	2	3	1	2	5	3	6	4	2	7	8
2f1o	13	6	4	6	1	8	6	6	2	11	14	8	2	11	8	8	4	5	5	11
2f24	6	5	3	2	5	3	5	5	3	5	19	0	1	9	8	5	3	2	4	6
2f25	10	5	1	5	2	6	13	6	4	2	12	3	3	5	7	7	4	2	5	7
2f26	7	5	3	2	5	3	7	5	3	5	18	0	1	9	8	5	5	2	5	7
2f27	11	11	3	6	2	5	11	4	5	2	12	2	0	4	5	6	5	3	1	9
2f28	5	5	3	2	6	4	5	5	3	5	18	0	2	8	8	6	4	3	6	6
2f29	11	5	1	5	2	6	10	6	3	2	12	3	2	5	7	7	4	2	5	7
2f2k	6	2	2	4	4	6	2	3	4	9	15	4	1	2	7	5	3	3	6	10
2f2s	9	1	5	6	2	4	5	11	3	5	10	6	11	3	5	5	6	0	2	12
2f37	7	2	5	4	0	1	7	4	2	2	15	3	0	0	4	7	2	1	3	6
2f38	8	4	4	2	2	1	7	3	5	6	12	3	2	7	3	9	5	2	4	9
2f3m	2	3	4	5	0	6	3	3	2	6	13	5	4	4	3	3	2	2	7	2
2f3y	5	4	1	2	0	7	3	0	1	2	6	5	4	9	0	2	2	0	1	2
2f3z	6	4	1	2	0	6	2	0	1	1	7	4	4	9	0	2	3	0	2	2
2f4b	4	3	1	1	1	5	5	5	1	11	9	5	6	10	2	6	4	0	4	5
2f4j	9	3	5	5	1	6	1	3	2	5	12	4	5	8	1	4	2	2	6	9
2f4w	1	2	2	0	3	2	0	2	2	5	8	1	1	4	3	2	0	3	5	5
2f53	6	7	2	5	3	1	7	4	6	0	10	4	3	8	3	9	4	6	12	8
2f54	10	12	0	3	2	9	7	6	5	1	5	4	4	6	2	5	7	4	9	6
2f5y	1	2	0	1	2	0	1	0	0	4	5	0	0	2	3	0	1	0	0	4
2f5z	42	15	14	17	8	31	9	46	10	33	32	30	10	14	16	21	22	2	9	35
2f60	2	2	0	0	0	1	1	0	3	2	4	1	0	2	0	0	1	0	0	1
2f61	10	8	3	5	4	5	6	7	5	9	12	5	3	10	11	12	8	2	7	8
2f69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f6j	3	5	0	4	1	5	4	3	0	2	9	4	0	6	1	1	2	1	4	6
2f6n	2	1	1	4	1	2	2	1	1	3	7	2	0	6	2	2	1	1	8	3
2f74	1	3	2	5	2	1	1	1	2	3	6	4	1	4	1	6	0	2	5	3
2f7i	4	0	0	1	1	3	0	0	3	2	4	1	1	2	1	1	5	0	3	6
2f7k	9	6	3	6	2	3	4	4	2	6	12	0	4	3	4	4	6	0	5	12
2f7m	6	3	2	4	4	7	5	4	2	8	19	4	1	10	3	3	5	2	8	9
2f83	6	6	8	7	16	4	8	7	10	11	19	10	2	11	6	18	13	5	6	13
2f89	3	3	2	4	4	7	5	4	1	8	15	5	1	9	1	4	6	2	10	10
2f8c	4	4	2	3	4	6	5	5	2	8	17	4	1	10	2	4	5	3	8	12
2f8i	2	1	0	1	1	2	0	0	3	2	3	1	1	3	1	1	4	0	3	6
2f8o	0	2	1	1	1	0	1	0	1	1	4	2	0	3	0	4	0	1	5	4
2f8v	7	5	1	3	0	8	11	4	2	3	12	0	1	5	4	12	8	2	4	9
2f8x	6	9	4	6	2	6	1	4	5	2	3	1	4	1	1	2	2	1	3	3
2f8y	14	8	5	10	0	4	2	4	2	4	12	1	1	2	3	2	4	1	0	6
2f8z	6	5	2	4	4	6	6	3	2	8	17	5	1	10	2	4	4	3	8	10
2f92	6	3	2	3	4	8	4	4	1	8	17	4	1	9	2	4	6	3	8	10
2f94	6	2	2	4	4	5	5	3	1	8	18	4	1	9	1	4	6	3	8	10
2f9b	8	6	2	7	7	12	6	8	2	9	20	5	2	8	4	12	13	6	5	14
2f9k	4	2	2	3	4	7	4	4	1	8	17	4	1	10	2	4	5	3	10	10
2f9l	5	2	3	2	0	3	0	2	1	6	10	2	1	3	0	1	1	1	1	8
2f9m	6	1	6	2	0	4	1	1	0	5	10	2	1	3	0	2	1	2	1	8
2f9q	10	8	5	5	2	7	6	4	2	2	23	3	1	13	11	8	6	2	3	9
2fa7	8	5	9	7	4	6	0	7	2	2	8	4	0	4	3	2	10	3	7	10
2fai	4	2	1	0	1	6	1	3	3	7	18	1	4	2	3	5	1	3	2	2
2fb8	7	4	1	4	1	2	4	4	5	8	9	6	4	5	3	2	4	3	2	6
2fbr	2	1	0	1	0	5	0	0	3	2	3	1	1	3	1	1	5	0	3	6
2fcf	1	3	0	1	0	1	1	1	0	6	3	0	1	2	2	0	0	1	0	5
2fcw	5	7	0	8	4	4	1	0	4	5	7	6	0	4	2	3	0	2	1	2
2fda	5	5	0	2	6	3	2	8	3	8	7	1	0	3	2	5	6	4	3	8
2fdb	8	10	6	4	2	9	6	5	7	11	7	6	2	5	4	8	10	1	3	14
2fdu	4	4	5	5	0	4	10	9	3	7	17	4	7	12	9	12	13	1	5	4
2fdv	4	4	5	5	0	4	10	9	3	6	18	4	7	12	9	12	13	1	5	4
2fdw	4	4	4	4	0	4	10	9	3	7	17	4	7	12	10	11	12	1	5	5
2fdy	4	4	4	5	0	4	10	9	3	6	19	5	7	12	10	12	13	1	5	5
2fei	0	0	1	2	1	5	1	2	1	3	8	3	0	2	2	2	1	2	1	3
2fej	2	8	5	1	3	8	2	2	5	6	9	5	3	4	6	4	7	0	6	10
2feq	4	3	0	2	3	2	4	10	1	7	8	3	5	4	2	5	4	3	5	10
2fes	4	5	0	2	3	2	4	8	1	7	10	3	5	4	3	5	4	4	5	10
2ff3	4	1	1	0	0	2	2	2	1	3	6	1	0	3	1	0	3	2	4	3
2ff6	4	1	0	0	0	1	2	2	1	3	6	2	0	4	0	0	3	2	4	3
2ffd	2	7	6	10	2	3	5	12	2	11	10	4	6	4	5	6	3	6	11	12
2ffk	3	1	0	0	1	0	1	0	0	0	1	0	0	2	0	2	2	0	1	1
2ffu	3	7	2	8	2	8	2	11	7	11	25	8	4	6	4	5	6	8	4	18
2ffv	7	7	6	7	5	5	2	15	6	11	20	5	4	12	5	8	9	6	6	13
2ffx	6	4	2	1	0	6	1	3	2	0	15	1	1	5	0	3	1	0	5	4
2fg4	6	4	2	1	0	4	1	4	2	0	14	1	2	5	0	4	1	0	5	4
2fg8	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
2fgb	7	3	3	3	2	1	3	4	5	5	15	2	2	5	4	8	5	2	6	8
2fgf	2	3	1	1	1	1	0	0	0	3	9	2	1	3	1	0	1	0	4	3
2fgi	4	9	4	3	2	7	2	6	2	2	13	5	5	4	8	6	4	4	6	4
2fh1	8	8	3	8	1	9	10	12	1	10	13	5	4	7	4	7	5	5	6	10
2fh2	8	7	3	5	1	9	9	9	1	10	12	5	4	7	4	7	5	5	7	12
2fh3	8	6	3	7	1	9	10	9	1	10	13	4	4	7	3	7	5	5	7	11
2fh4	7	6	3	7	1	7	11	9	1	12	13	4	4	7	4	6	6	5	7	9
2fh7	9	15	4	6	5	10	11	7	2	8	11	7	5	12	9	5	11	3	10	10
2fhy	8	3	2	5	1	1	0	8	1	7	8	3	1	2	2	8	2	0	5	7
2fi2	3	4	0	0	1	6	4	2	0	0	10	1	1	3	2	2	0	1	1	1
2fie	9	4	1	3	2	2	0	5	2	5	9	2	2	2	1	6	5	0	4	6
2fim	7	7	3	1	1	4	3	1	0	7	15	2	2	5	5	3	3	0	2	4
2fin	4	1	0	0	1	0	2	0	0	0	1	0	0	3	0	2	2	0	1	1
2fir	8	9	7	6	9	8	6	9	2	10	23	4	1	14	4	12	12	9	10	19
2fix	9	3	3	5	1	1	1	8	2	9	9	3	1	2	2	9	3	0	5	7
2fj9	4	0	0	0	0	2	1	1	1	2	2	5	2	2	0	1	1	0	3	1
2fjp	14	9	7	12	2	12	10	8	8	13	16	10	4	8	10	14	17	7	20	17
2fju	10	11	11	10	5	14	12	8	4	18	24	16	11	17	16	20	14	4	16	22
2fjz	1	0	0	1	2	1	1	1	2	0	1	0	0	1	1	0	0	1	0	3
2fk1	1	0	0	1	2	2	1	1	2	0	1	0	0	1	1	0	2	1	0	3
2fk2	1	1	0	1	4	2	1	1	3	0	1	0	0	1	0	0	1	1	0	3
2fk3	1	0	0	1	1	2	1	1	2	0	1	1	0	2	0	0	2	1	1	3
2fk9	1	2	0	1	1	2	1	1	3	2	8	0	0	4	2	2	2	0	2	8
2fkl	2	0	0	2	4	2	0	2	3	0	2	0	1	1	1	0	2	1	1	4
2fky	6	4	4	1	0	6	4	6	2	11	13	4	1	5	2	8	12	1	5	11
2fl2	6	5	4	1	0	5	3	6	2	11	12	4	1	5	2	8	12	1	5	11
2fl6	6	5	4	2	0	7	4	7	2	11	12	5	1	4	2	7	11	1	3	9
2flb	7	9	4	6	7	7	7	11	4	7	18	4	2	9	4	12	13	5	8	12
2flm	2	1	0	1	1	4	0	0	3	2	3	1	1	2	1	1	4	0	3	6
2flr	7	8	2	7	10	11	6	7	3	9	19	6	2	7	5	14	12	7	5	14
2flu	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2fly	3	2	1	1	0	1	0	0	0	0	2	3	0	1	0	1	0	2	0	1
2fm0	6	6	6	9	1	9	4	3	8	5	11	1	3	6	1	5	3	1	4	7
2fm5	8	6	8	9	1	8	4	4	8	5	11	1	3	6	1	5	3	1	4	8
2fma	1	0	0	1	1	2	1	1	2	0	1	0	1	1	1	0	0	1	0	3
2fme	3	5	2	4	3	3	2	3	3	10	12	6	3	5	1	9	12	0	5	14
2fmg	4	1	3	1	1	3	2	2	5	6	12	4	0	7	2	3	5	4	2	8
2fmm	1	5	0	0	0	2	0	1	0	0	2	0	1	0	1	1	0	0	0	1
2fmr	3	2	1	2	0	3	3	1	1	3	2	2	1	3	0	1	0	0	1	4
2fmz	3	0	3	2	1	3	2	2	5	5	11	5	0	7	2	3	5	4	3	6
2fn2	1	0	1	3	4	0	2	2	1	0	2	2	1	4	1	0	3	1	2	2
2fnb	1	2	0	3	0	2	2	4	0	6	5	0	0	2	1	3	5	1	2	6
2fne	1	2	0	1	0	1	1	2	0	2	4	2	0	1	0	2	2	0	1	4
2fnk	4	1	3	2	1	2	3	2	5	5	13	4	0	7	2	3	5	5	3	8
2fnm	4	0	3	3	1	2	2	2	5	6	15	4	0	7	2	3	5	5	2	8
2fnn	4	0	3	2	1	2	2	2	5	6	14	4	0	6	2	3	5	4	2	8
2fo0	13	6	10	2	2	5	2	3	7	5	18	9	4	8	9	8	4	5	9	12
2foj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2foo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2foq	3	1	3	1	0	2	3	2	5	5	11	4	0	7	2	3	5	4	3	8
2fos	3	1	3	2	0	2	3	2	6	4	13	4	0	5	2	3	5	4	3	8
2fou	3	0	3	1	0	2	3	2	6	6	11	5	0	6	2	3	5	4	4	9
2fov	3	1	3	1	0	3	3	2	5	6	12	5	0	5	2	3	5	4	3	9
2foy	6	3	2	2	1	3	1	2	9	4	10	1	0	5	3	7	4	5	4	5
2foz	17	6	2	4	2	1	5	9	2	7	13	0	4	6	1	7	5	1	3	7
2fp0	18	6	3	2	4	1	5	9	1	8	15	2	4	6	1	5	5	0	5	7
2fpt	7	3	4	3	0	2	3	10	1	9	14	2	1	6	7	3	4	1	2	17
2fpv	7	5	3	2	0	2	3	10	1	9	16	2	1	6	7	3	3	0	2	19
2fpy	7	4	3	4	0	2	3	12	1	9	14	2	1	6	7	4	3	0	2	18
2fpz	2	2	1	5	4	1	1	4	3	1	3	1	1	2	2	4	0	2	2	4
2fq9	2	2	3	4	1	3	2	6	2	3	3	2	2	3	3	5	4	2	7	9
2fqi	8	3	3	2	0	2	3	12	1	9	14	2	1	6	7	5	3	0	2	18
2fqq	6	2	3	3	3	1	2	2	2	7	9	4	2	8	5	5	4	1	1	3
2fra	2	2	3	4	1	3	2	9	1	1	3	1	2	3	3	5	4	1	7	8
2frg	2	0	1	0	2	0	2	1	0	1	6	2	2	0	0	2	1	1	2	6
2frq	5	1	2	4	2	0	2	4	1	4	4	2	2	3	2	7	1	2	5	11
2fs4	6	1	2	6	0	1	5	6	1	12	6	0	4	10	1	8	9	3	7	10
2fs8	4	2	1	6	4	1	3	9	4	3	8	1	1	2	4	5	6	5	3	12
2fs9	1	2	1	5	4	1	1	4	3	1	4	2	1	2	2	4	1	2	2	4
2fsa	3	5	1	4	1	5	5	2	0	2	9	4	0	6	1	1	2	1	5	6
2fse	0	4	3	1	2	6	3	4	0	3	6	0	1	4	2	3	7	2	3	8
2ft2	3	2	3	3	1	3	2	7	2	1	3	2	2	3	3	4	3	1	7	9
2ftu	2	3	1	2	0	10	5	2	6	2	6	7	0	2	1	3	3	1	3	3
2fuc	1	8	4	6	4	2	0	7	2	5	7	2	0	7	1	3	5	1	2	5
2fud	3	2	3	4	1	3	2	6	1	1	3	2	2	2	4	5	4	1	7	9
2fue	1	8	4	5	4	4	1	8	2	5	7	2	0	10	2	5	4	1	2	6
2fui	0	1	1	2	5	1	3	5	1	3	3	1	0	0	3	1	1	1	5	2
2fun	6	6	6	4	2	1	3	2	4	12	12	3	1	7	5	3	7	1	4	2
2fuu	1	0	1	3	5	3	1	4	1	4	2	3	0	1	3	1	2	1	4	2
2fv2	7	5	3	4	1	3	4	2	2	4	14	3	0	3	1	3	8	1	2	6
2fv7	8	4	5	3	4	3	5	9	1	2	10	2	3	6	2	10	4	0	3	12
2fvj	7	4	1	1	1	6	4	2	2	11	15	2	5	9	0	4	1	0	3	5
2fvl	0	4	7	8	2	4	3	1	4	2	11	6	5	4	6	5	1	1	7	4
2fvv	6	2	0	0	2	6	1	3	0	3	4	2	1	2	1	0	2	2	2	6
2fvz	7	3	1	2	4	4	2	4	4	7	10	2	1	3	2	3	6	2	2	4
2fw4	2	1	3	2	1	4	1	3	8	5	7	4	2	6	2	2	6	4	2	8
2fww	1	2	2	5	4	1	1	4	3	1	3	2	1	2	2	4	1	2	3	5
2fxm	2	3	2	0	2	3	1	0	0	1	14	5	3	1	0	0	0	0	0	2
2fxo	5	4	2	1	1	11	0	0	0	1	11	6	3	1	0	3	2	0	0	0
2fxr	2	2	2	4	4	1	3	9	6	2	9	1	1	2	5	5	6	4	3	13
2fy2	13	8	5	9	7	5	10	5	4	11	23	4	5	7	7	11	8	2	8	19
2fy3	13	12	5	8	9	5	9	4	5	10	22	3	5	8	8	11	8	2	9	19
2fy4	11	11	5	8	8	4	8	4	5	10	24	3	6	8	7	14	8	2	9	17
